"Time_Iter";"Outer_Iter";"Inner_Iter";    "rms[Rho]"    ;    "rms[RhoU]"   ;    "rms[RhoV]"   ;    "rms[RhoE]"   
          0;           0;         350;     -0,9865347689;       1,938409333;       1,563314625;        4,80395204
          0;           0;         351;     -0,9643394581;       1,944189031;       1,634639436;         4,8234395
          0;           0;         352;     -0,9960586303;       1,932705454;       1,533351234;       4,795866504
          0;           0;         353;     -0,9615775779;       1,954325066;       1,619914717;        4,82484032
          0;           0;         354;     -0,9873090421;       1,952674403;       1,514483016;       4,802841874
          0;           0;         355;     -0,9663381963;       1,945642212;       1,620654931;       4,821071456
          0;           0;         356;     -0,9991210168;       1,935115661;       1,502299554;       4,789672663
          0;           0;         357;     -0,9646156683;       1,947999633;       1,619424384;       4,821736184
          0;           0;         358;     -0,9882656937;       1,947702874;       1,521581138;       4,799122826
          0;           0;         359;     -0,9654571774;       1,941343901;       1,632279245;        4,82259731
          0;           0;         360;     -0,9776820809;        1,95636691;       1,551021454;       4,810343792
          0;           0;         361;     -0,9614597222;       1,946255516;       1,637803773;         4,8266283
          0;           0;         362;     -0,9661499543;       1,971416016;       1,568776487;       4,822918295
          0;           0;         363;     -0,9650187921;       1,937409926;       1,644755679;       4,824640336
          0;           0;         364;     -0,9588833089;       1,979502771;       1,577517882;        4,82798999
          0;           0;         365;     -0,9708256187;       1,936169356;       1,626895142;       4,820224799
          0;           0;         366;     -0,9845566871;        1,94994757;       1,540610937;       4,807319859
          0;           0;         367;     -0,9531389208;       1,968575872;       1,627603304;       4,833787785
          0;           0;         368;     -0,9892274827;       1,948508433;       1,519808792;       4,800365308
          0;           0;         369;     -0,9667676387;       1,949105325;       1,612384308;       4,821361737
          0;           0;         370;     -0,9964213292;       1,942143273;       1,495648472;       4,794399066
          0;           0;         371;      -0,948967243;       1,975485616;       1,619271086;       4,835281844
          0;           0;         372;     -0,9889611836;       1,952013821;       1,515066943;       4,802400148
          0;           0;         373;     -0,9663622072;       1,946498402;       1,618774472;       4,821940861
          0;           0;         374;     -0,9833094052;       1,952281297;       1,531244719;       4,805479955
          0;           0;         375;     -0,9685482119;       1,935818788;        1,63121954;        4,82073389
          0;           0;         376;     -0,9706610278;       1,966097542;       1,563977469;        4,81829855
          0;           0;         377;     -0,9569261484;       1,950477173;       1,648756949;       4,831670395
          0;           0;         378;     -0,9604339158;       1,974813115;        1,58499541;       4,826946023
          0;           0;         379;     -0,9645944693;        1,94123389;       1,641005985;       4,825564937
          0;           0;         380;     -0,9789465376;       1,951549272;       1,565404404;       4,813321492
          0;           0;         381;      -0,965105953;       1,946435411;       1,632096221;       4,826207097
          0;           0;         382;     -0,9863000834;       1,948752237;        1,53793481;       4,805940058
          0;           0;         383;     -0,9601575625;       1,958416455;       1,623389152;        4,82835978
          0;           0;         384;     -0,9969030989;       1,940685109;       1,504653269;         4,7948502
          0;           0;         385;     -0,9535478857;       1,970472711;       1,618759093;       4,833911067
          0;           0;         386;     -0,9937073536;       1,945691952;       1,504458517;       4,796760059
          0;           0;         387;     -0,9590763441;       1,957664496;       1,625898839;        4,82976556
          0;           0;         388;     -0,9816121926;       1,958675384;        1,51856086;       4,806077229
          0;           0;         389;     -0,9654804814;       1,943603453;       1,623097088;       4,823720395
          0;           0;         390;     -0,9702006728;       1,968896057;       1,549014732;       4,818681066
          0;           0;         391;     -0,9546030743;       1,955192429;       1,646404728;       4,834393161
          0;           0;         392;     -0,9673259382;       1,963785648;       1,582870054;        4,82230323
          0;           0;         393;     -0,9641731818;       1,941076964;       1,638218083;       4,826903489
          0;           0;         394;     -0,9833939681;       1,941858789;       1,567047225;       4,809884462
          0;           0;         395;     -0,9579955748;       1,953385843;       1,642007659;       4,831756966
          0;           0;         396;     -0,9745522489;        1,96220215;       1,554194726;       4,815696808
          0;           0;         397;     -0,9747617417;       1,936571556;       1,611229564;       4,816014785
          0;           0;         398;     -0,9933891235;       1,945849309;       1,504700974;       4,797611846
          0;           0;         399;      -0,945124696;       1,983648998;       1,620034652;       4,839264841
          0;           0;         400;     -0,9900799994;       1,952253905;       1,503918071;       4,800369247
          0;           0;         401;     -0,9531234399;       1,966761843;       1,625770263;       4,832394946
          0;           0;         402;      -0,986141338;        1,95428376;       1,513016357;       4,802850517
          0;           0;         403;     -0,9651055022;       1,945098763;       1,626975865;       4,823960337
          0;           0;         404;     -0,9792267849;        1,95789181;       1,542352048;       4,809485414
          0;           0;         405;     -0,9552094779;       1,956830074;       1,643099408;       4,832773042
          0;           0;         406;     -0,9758703051;       1,954036057;        1,56623909;       4,813361635
          0;           0;         407;     -0,9646491916;       1,940334256;       1,634762608;       4,824584936
          0;           0;         408;     -0,9777330936;         1,9493114;       1,569185342;       4,811706568
          0;           0;         409;     -0,9446926417;       1,971314866;       1,648530244;       4,840860182
          0;           0;         410;     -0,9755910071;       1,955308698;       1,565749259;       4,813603784
          0;           0;         411;     -0,9575174279;       1,954593559;       1,633976205;       4,827252461
          0;           0;         412;     -0,9901838208;       1,942856154;       1,521712279;       4,799723828
          0;           0;         413;      -0,969581903;       1,938401906;       1,620248031;       4,818089463
          0;           0;         414;     -0,9830846659;       1,954976023;       1,517546784;       4,802233796
          0;           0;         415;     -0,9585655233;       1,955342186;       1,628825751;        4,82802867
          0;           0;         416;     -0,9993142415;       1,933375333;        1,50683543;       4,791415929
          0;           0;         417;     -0,9722365209;        1,93298156;        1,62209609;       4,817109776
          0;           0;         418;     -0,9834815268;       1,950429581;       1,535685516;       4,803493385
          0;           0;         419;       -0,95503815;       1,953771018;       1,642614464;       4,829823355
          0;           0;         420;     -0,9816724706;       1,945571825;       1,558553649;       4,805977465
          0;           0;         421;     -0,9704707648;       1,932148603;       1,630853012;        4,81947812
          0;           0;         422;     -0,9871647361;       1,938038655;       1,557205294;       4,802900648
          0;           0;         423;     -0,9572460825;       1,950012016;       1,642317745;       4,828407894
          0;           0;         424;     -0,9860726153;        1,94065279;       1,560401444;       4,804309008
          0;           0;         425;     -0,9705832212;       1,935594206;       1,627077396;       4,816867504
          0;           0;         426;     -0,9936092185;       1,938173431;       1,517782658;       4,795094019
          0;           0;         427;     -0,9758869954;       1,930350326;       1,616184976;       4,813497327
          0;           0;         428;     -0,9802608837;       1,962305543;       1,516324294;       4,805056923
          0;           0;         429;     -0,9760914554;       1,929614539;       1,612985358;       4,810927306
          0;           0;         430;      -1,001738449;       1,931064157;       1,497909288;       4,787398367
          0;           0;         431;     -0,9635354796;       1,946794528;       1,619766078;       4,820406444
          0;           0;         432;     -0,9940203264;       1,935511258;        1,52935412;        4,79486221
          0;           0;         433;     -0,9495034875;       1,963179038;       1,641252027;       4,832436538
          0;           0;         434;     -0,9824219672;       1,944602821;       1,558771643;       4,804985258
          0;           0;         435;     -0,9698642884;       1,931424942;       1,632854847;       4,819629031
          0;           0;         436;     -0,9795607778;       1,946268724;       1,564551766;       4,807344457
          0;           0;         437;     -0,9598258938;       1,943710831;       1,645587482;       4,826366043
          0;           0;         438;     -0,9871930483;       1,935457352;       1,562859117;       4,802071694
          0;           0;         439;     -0,9456246029;       1,971946364;       1,637512886;       4,834206394
          0;           0;         440;     -0,9943966878;       1,934975792;       1,528906165;       4,796417529
          0;           0;         441;     -0,9545664471;       1,961359867;       1,621937496;       4,826343334
          0;           0;         442;     -0,9901251587;       1,946241178;       1,517616296;       4,797341996
          0;           0;         443;     -0,9710253108;       1,937321189;       1,617072991;        4,81502671
          0;           0;         444;      -1,000464176;       1,933417675;       1,499284766;       4,789244222
          0;           0;         445;     -0,9665076506;       1,943493768;       1,619363602;       4,819431588
          0;           0;         446;     -0,9854956506;       1,949920013;       1,525752591;       4,801495404
          0;           0;         447;     -0,9629620574;        1,94440046;       1,628429559;       4,821413126
          0;           0;         448;     -0,9940215732;       1,934032802;       1,531390198;       4,796585943
          0;           0;         449;     -0,9637314464;        1,93961361;       1,636126517;       4,822200017
          0;           0;         450;     -0,9724670637;       1,956789324;       1,568079536;         4,8126248
          0;           0;         451;     -0,9657222832;       1,934588575;       1,641855015;       4,821399638
          0;           0;         452;     -0,9505531286;       1,986172984;       1,582392624;       4,829620197
          0;           0;         453;     -0,9713382323;        1,92989166;       1,634979904;        4,81857793
          0;           0;         454;     -0,9697872734;       1,965070481;       1,553290377;       4,814275843
          0;           0;         455;     -0,9629603649;       1,947121098;       1,631257138;       4,823479238
          0;           0;         456;     -0,9914817377;       1,940784886;       1,522713433;       4,795650362
          0;           0;         457;     -0,9777153121;        1,93063656;       1,607851315;       4,811253287
          0;           0;         458;     -0,9805912294;       1,962107203;       1,499191422;       4,801886274
          0;           0;         459;     -0,9715456697;       1,937345646;        1,61680066;       4,816417169
          0;           0;         460;      -1,000296631;       1,932679717;       1,500944573;       4,787923378
          0;           0;         461;     -0,9754348111;       1,932577096;       1,608687921;        4,81212677
          0;           0;         462;     -0,9892487759;       1,945624428;       1,515803758;       4,797304354
          0;           0;         463;     -0,9617124625;       1,946075941;       1,630593575;        4,82311653
          0;           0;         464;     -0,9816972914;       1,947687526;       1,546222013;       4,803874861
          0;           0;         465;     -0,9492294959;       1,961778461;         1,6442069;       4,833710273
          0;           0;         466;     -0,9821327658;       1,942798066;       1,565157264;       4,807929436
          0;           0;         467;      -0,957403175;       1,945216216;        1,64915533;       4,827817429
          0;           0;         468;     -0,9587435248;       1,973295602;       1,585144351;       4,825072846
          0;           0;         469;     -0,9536932519;       1,954478899;       1,645709106;       4,829903906
          0;           0;         470;     -0,9927900196;        1,93125665;       1,549360413;       4,799033641
          0;           0;         471;     -0,9633047904;       1,945307416;       1,627616778;       4,820909469
          0;           0;         472;     -0,9770374286;       1,959708164;       1,533859416;       4,807370038
          0;           0;         473;     -0,9766964037;       1,928945233;       1,615205654;       4,811198612
          0;           0;         474;     -0,9947676859;       1,942681268;        1,49539962;        4,79253316
          0;           0;         475;     -0,9786821129;       1,926774459;       1,610881652;       4,810134203
          0;           0;         476;      -0,992694168;       1,942587296;       1,505554121;       4,791911044
          0;           0;         477;     -0,9722510725;        1,93282419;       1,618290663;       4,813492143
          0;           0;         478;     -0,9860887307;       1,947811504;        1,52694893;        4,79775864
          0;           0;         479;     -0,9655389597;       1,941357529;        1,62620838;       4,820473249
          0;           0;         480;     -0,9691743614;       1,966153083;       1,552010526;       4,811071835
          0;           0;         481;     -0,9609820343;       1,941948287;       1,644565884;       4,825013992
          0;           0;         482;     -0,9589727693;       1,975975134;       1,575926433;       4,823132782
          0;           0;         483;     -0,9678763821;       1,933817378;       1,638186727;       4,820336315
          0;           0;         484;     -0,9801317169;       1,945909315;       1,560593532;       4,805809628
          0;           0;         485;     -0,9636220476;       1,944514097;        1,62963015;       4,821177782
          0;           0;         486;     -0,9608463032;       1,983707454;       1,542203776;       4,822214209
          0;           0;         487;     -0,9700397088;       1,942745384;       1,612143961;       4,816136674
          0;           0;         488;     -0,9907012096;       1,946552193;       1,502160853;       4,794462145
          0;           0;         489;     -0,9748340842;        1,93420729;       1,608387304;       4,812738917
          0;           0;         490;      -0,993842277;       1,944650875;       1,497217983;       4,794020733
          0;           0;         491;     -0,9482921297;       1,972916259;       1,625531141;       4,833117379
          0;           0;         492;     -0,9889631574;       1,946605054;       1,511864293;       4,797676004
          0;           0;         493;     -0,9681830307;       1,938613749;       1,620734978;       4,818422036
          0;           0;         494;     -0,9950086399;       1,931075605;       1,538480385;       4,795652752
          0;           0;         495;      -0,949225872;       1,961012065;       1,642876874;       4,831890224
          0;           0;         496;      -0,982141158;       1,943433643;       1,564216629;       4,806982159
          0;           0;         497;     -0,9602405744;       1,940440572;       1,648617883;       4,826429072
          0;           0;         498;     -0,9750227061;       1,947915033;       1,583342917;       4,812876263
          0;           0;         499;     -0,9513952977;       1,958105351;       1,648912956;       4,832599137
          0;           0;         500;     -0,9709218603;       1,963466894;       1,556471237;       4,815076216
          0;           0;         501;     -0,9682044735;       1,937109379;       1,631741063;       4,819573409
          0;           0;         502;     -0,9944212001;       1,934488655;       1,530162342;       4,795925952
          0;           0;         503;     -0,9724277183;        1,93409815;         1,6211344;       4,815624074
          0;           0;         504;     -0,9866072463;       1,951072591;       1,517467931;       4,799958779
          0;           0;         505;     -0,9709161222;       1,938839896;       1,615982525;       4,817458257
          0;           0;         506;      -1,000207778;       1,932591172;       1,500986579;       4,788358921
          0;           0;         507;     -0,9687788041;        1,94002042;       1,621704916;       4,818986741
          0;           0;         508;     -0,9825476308;       1,955727756;       1,524461873;       4,802732272
          0;           0;         509;     -0,9689465147;       1,937906662;       1,624545913;       4,818800937
          0;           0;         510;     -0,9902863037;       1,939212428;       1,536629278;        4,79906341
          0;           0;         511;     -0,9703322377;       1,930284754;       1,634522106;       4,818046823
          0;           0;         512;      -0,974207872;       1,957255065;       1,560072128;       4,810474603
          0;           0;         513;     -0,9657950388;       1,940461109;       1,634149471;       4,823590115
          0;           0;         514;     -0,9846526756;        1,94380848;       1,555344949;       4,805783247
          0;           0;         515;     -0,9667547789;       1,937853523;       1,632162403;       4,821254642
          0;           0;         516;      -0,981067007;       1,950841879;       1,546519226;        4,80778724
          0;           0;         517;     -0,9626851494;        1,94663001;       1,630050367;       4,822886997
          0;           0;         518;     -0,9769062453;       1,960494318;       1,536651642;       4,808225756
          0;           0;         519;     -0,9732180709;       1,935323784;        1,61203851;       4,814825263
          0;           0;         520;     -0,9954601624;        1,93831527;       1,507064597;       4,792920935
          0;           0;         521;      -0,958308616;       1,956685103;       1,623402896;       4,825294808
          0;           0;         522;     -0,9874202699;       1,948609626;       1,519827317;        4,79883685
          0;           0;         523;     -0,9655013829;       1,945284165;       1,619684707;       4,820341049
          0;           0;         524;     -0,9862433937;       1,946285712;       1,526211763;       4,799428387
          0;           0;         525;     -0,9657390322;       1,939642746;       1,629244544;       4,820424529
          0;           0;         526;     -0,9760205461;        1,95744205;       1,549194697;       4,808434831
          0;           0;         527;     -0,9626603704;       1,945698995;       1,631272604;       4,824223768
          0;           0;         528;     -0,9789109929;       1,950912571;       1,552641064;       4,806758547
          0;           0;         529;     -0,9688710168;       1,932692492;       1,634389189;       4,819129284
          0;           0;         530;      -0,990197481;       1,934182878;       1,552955851;       4,799226441
          0;           0;         531;     -0,9643902993;       1,941846459;       1,635999003;       4,822126132
          0;           0;         532;     -0,9661836826;       1,971033957;       1,549772694;       4,814760815
          0;           0;         533;     -0,9708004635;       1,935656068;       1,621820734;       4,816408774
          0;           0;         534;     -0,9873849033;       1,947630436;       1,522742207;       4,799752292
          0;           0;         535;      -0,957788378;        1,95792784;       1,624533018;       4,826381492
          0;           0;         536;     -0,9815257571;       1,958794881;       1,522057522;       4,804811244
          0;           0;         537;     -0,9658281612;       1,944547828;       1,626444559;       4,821677156
          0;           0;         538;     -0,9864439225;       1,947248382;       1,521602742;        4,79822247
          0;           0;         539;     -0,9726468966;       1,932290753;        1,61963806;       4,815910784
          0;           0;         540;      -0,982350533;       1,952314518;       1,534903489;       4,803940754
          0;           0;         541;      -0,959101345;        1,94985168;        1,63844048;       4,827708108
          0;           0;         542;     -0,9743195287;       1,958286878;       1,559195271;       4,811071507
          0;           0;         543;     -0,9719079607;       1,929950665;       1,628961924;       4,816040888
          0;           0;         544;     -0,9839319638;        1,94333834;        1,54969087;       4,802296114
          0;           0;         545;     -0,9611773245;       1,944576737;       1,637651019;       4,823354128
          0;           0;         546;     -0,9636344741;       1,974434571;       1,556261349;       4,817596434
          0;           0;         547;     -0,9790639562;       1,925462877;       1,615798731;       4,810396544
          0;           0;         548;     -0,9992684315;       1,930997391;       1,517501566;       4,791219382
          0;           0;         549;     -0,9580243808;       1,957478586;       1,623454581;       4,825228761
          0;           0;         550;     -0,9867864479;       1,949672705;       1,518233329;       4,797918082
          0;           0;         551;     -0,9783913049;       1,930692622;        1,60358188;       4,809643868
          0;           0;         552;      -1,001688832;       1,930192735;       1,499653394;       4,787200037
          0;           0;         553;     -0,9577108571;       1,957210585;       1,623333945;       4,825504268
          0;           0;         554;     -0,9895151493;       1,942879408;       1,528288116;        4,79728015
          0;           0;         555;     -0,9588565737;       1,948950703;       1,637191031;       4,825401791
          0;           0;         556;     -0,9842990373;       1,944317479;       1,540385186;       4,801340955
          0;           0;         557;     -0,9662370615;       1,934740216;       1,636934044;       4,820265636
          0;           0;         558;     -0,9744747266;       1,953060019;       1,570254848;       4,811773129
          0;           0;         559;     -0,9650181572;        1,93382776;        1,64791294;       4,822769521
          0;           0;         560;       -0,98674357;       1,936370139;       1,559231514;       4,802120952
          0;           0;         561;     -0,9735084405;       1,925857758;        1,63422212;       4,816306777
          0;           0;         562;     -0,9872349152;        1,93862901;       1,555403668;       4,801431677
          0;           0;         563;     -0,9638902103;       1,944356644;       1,630888666;       4,821734763
          0;           0;         564;      -1,004348182;       1,925059768;       1,509736026;        4,78745282
          0;           0;         565;     -0,9771518603;       1,928468606;        1,61157517;       4,810801039
          0;           0;         566;     -0,9903670863;       1,947198282;       1,508430025;        4,79701121
          0;           0;         567;     -0,9681456228;       1,939924012;       1,624679391;       4,818320952
          0;           0;         568;     -0,9884492766;        1,94573008;       1,524324782;       4,797344921
          0;           0;         569;     -0,9771213973;       1,925040237;       1,618607607;       4,811369003
          0;           0;         570;     -0,9973668863;       1,930006809;       1,528261825;       4,791500176
          0;           0;         571;     -0,9598631746;       1,946826094;       1,637381578;       4,824453002
          0;           0;         572;     -0,9715792789;        1,96225404;       1,556297373;       4,812495214
          0;           0;         573;     -0,9737140005;       1,928551027;       1,626399131;       4,815115952
          0;           0;         574;     -0,9948324526;       1,929657238;       1,541942865;       4,795275126
          0;           0;         575;     -0,9668476756;       1,937139028;       1,635340515;       4,820396257
          0;           0;         576;     -0,9706753286;       1,964400133;       1,551282971;       4,811007466
          0;           0;         577;     -0,9719558932;       1,936908337;       1,613331683;       4,813545985
          0;           0;         578;     -0,9962749102;       1,934526715;       1,514246799;       4,791120578
          0;           0;         579;     -0,9640507518;       1,947632246;       1,621850124;       4,820015238
          0;           0;         580;     -0,9772883067;        1,96218683;       1,523194951;       4,804456977
          0;           0;         581;     -0,9560023926;       1,956989987;        1,63133141;       4,826557315
          0;           0;         582;     -0,9848539696;       1,949073628;       1,517967559;       4,798199916
          0;           0;         583;     -0,9565420998;       1,955143133;       1,626933971;        4,82543224
          0;           0;         584;     -0,9783551075;       1,954397231;       1,543914354;       4,804818166
          0;           0;         585;     -0,9528026897;       1,956440795;       1,641728771;       4,829241544
