"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          80,     -0.7946483822,       2.176059879,       1.363617545,       5.027306405
          0,           0,          81,     -0.7981546246,       2.158670921,       1.371250156,       5.020940727
          0,           0,          82,     -0.7772913193,       2.188222898,       1.382491559,       5.034375766
          0,           0,          83,     -0.7618412805,       2.201616964,       1.381920789,       5.047786733
          0,           0,          84,     -0.7679791639,       2.203742551,       1.396950778,       5.050865697
          0,           0,          85,     -0.7617271664,       2.188388601,       1.387271079,       5.049758911
          0,           0,          86,     -0.7971808466,       2.160482205,       1.382393525,       5.017631997
          0,           0,          87,     -0.7771709389,       2.179647195,       1.401548732,       5.029541994
          0,           0,          88,     -0.7643336561,       2.207062697,       1.399807314,       5.056029579
          0,           0,          89,     -0.7731690094,       2.181517653,       1.366818531,       5.042218243
          0,           0,          90,      -0.800928722,       2.158048902,       1.377473332,       5.017528384
          0,           0,          91,     -0.7867660143,       2.167832057,       1.397149236,       5.025732577
          0,           0,          92,     -0.7855475887,        2.18416501,       1.384859869,       5.035461452
          0,           0,          93,     -0.7886804221,       2.165046128,        1.38335883,        5.03041389
          0,           0,          94,     -0.8020849978,        2.15458076,       1.382240078,       5.016012183
          0,           0,          95,     -0.7768208952,       2.179650524,        1.39710872,       5.031852276
          0,           0,          96,     -0.6220169604,       2.381573565,       1.475599525,       5.148865748
          0,           0,          97,      -0.699222958,       2.281163648,       1.441642546,       5.105230897
          0,           0,          98,     -0.7837917369,       2.185987716,       1.378839936,       5.033741366
          0,           0,          99,     -0.7556046937,       2.210922848,       1.411459094,       5.051580986
          0,           0,         100,     -0.7410710006,       2.233131322,        1.38298197,       5.060474009
          0,           0,         101,     -0.7503780243,       2.226065089,       1.348569234,       5.061353463
          0,           0,         102,     -0.7908276404,       2.166804293,         1.3232396,       5.011743193
          0,           0,         103,     -0.7883826694,       2.168637747,       1.337368297,       5.012355475
          0,           0,         104,      -0.816819699,       2.135249655,       1.352715792,       4.993649964
          0,           0,         105,     -0.8203159878,       2.132498629,       1.338841952,       4.997628792
          0,           0,         106,     -0.7826383294,       2.175523053,       1.366001695,       5.035906074
          0,           0,         107,     -0.7621754032,        2.19723716,       1.348619358,       5.047712302
          0,           0,         108,     -0.7471206337,        2.21572853,       1.365391635,       5.056822207
          0,           0,         109,     -0.7399185463,         2.2260506,       1.379834975,       5.066513009
          0,           0,         110,     -0.7595028909,       2.211348912,       1.390231265,       5.068566686
          0,           0,         111,     -0.7729357918,       2.191609044,       1.385951896,       5.049030198
          0,           0,         112,     -0.7639995498,       2.197334499,       1.411182273,       5.053617637
          0,           0,         113,      -0.737292046,       2.238018259,       1.404394066,       5.065958893
          0,           0,         114,     -0.7388400582,       2.235671609,       1.393737831,       5.076177104
          0,           0,         115,      -0.779923172,       2.182112343,       1.358845481,       5.040760585
          0,           0,         116,     -0.7817850621,       2.184771553,        1.36528538,       5.024975073
          0,           0,         117,     -0.7837562648,       2.184067293,       1.374324454,       5.017353639
          0,           0,         118,      -0.829070689,       2.131378499,       1.336697291,       4.987598848
          0,           0,         119,      -0.827615644,       2.120275675,       1.357270291,       4.990592713
          0,           0,         120,     -0.8355797004,       2.118997407,       1.319892977,       4.978891711
          0,           0,         121,     -0.8381335378,       2.112102075,       1.331695315,       4.972739868
          0,           0,         122,      -0.826214428,       2.132970414,       1.335524696,       4.992099551
          0,           0,         123,     -0.8082065848,       2.153476882,       1.308948026,       5.008904647
          0,           0,         124,     -0.7922288012,       2.168097158,       1.337953083,       5.019415791
          0,           0,         125,     -0.8074794181,       2.154012836,       1.341164171,       5.001560711
          0,           0,         126,     -0.7463403292,       2.226943582,       1.352006243,       5.043223291
          0,           0,         127,     -0.7939946949,       2.175470919,       1.335540259,       5.012907911
          0,           0,         128,     -0.8071791262,        2.15685307,       1.346374844,        5.00369557
          0,           0,         129,     -0.7997735578,       2.166358675,       1.346491569,       5.006091624
          0,           0,         130,     -0.8156209812,        2.14635864,       1.350676057,       4.986266962
          0,           0,         131,     -0.8161648713,       2.153532933,       1.339913794,        4.99209778
          0,           0,         132,     -0.8316508645,       2.125392501,       1.352227047,       4.980794394
          0,           0,         133,     -0.8186869058,       2.150551286,       1.324690191,       4.993752644
          0,           0,         134,     -0.8037254366,       2.164783066,       1.342552763,       5.000031959
          0,           0,         135,     -0.8028666687,       2.169186492,       1.355820869,       5.003145188
          0,           0,         136,     -0.8048529937,       2.163967709,       1.335865737,       5.006769516
          0,           0,         137,      -0.825658633,       2.138706849,       1.328944099,       4.983450725
          0,           0,         138,     -0.8107029985,       2.154016231,       1.342042341,       4.990301673
          0,           0,         139,      -0.813381454,       2.149008022,       1.339263101,       4.980016254
          0,           0,         140,     -0.7994350913,       2.182563914,       1.354492247,       5.017700469
          0,           0,         141,      -0.850063985,       2.099876274,       1.344355661,       4.960387623
          0,           0,         142,     -0.8380956397,       2.115309938,       1.364908871,        4.96944303
          0,           0,         143,     -0.8455309769,       2.107072116,       1.331180687,       4.957939166
          0,           0,         144,     -0.8339897752,       2.124093321,       1.323605675,       4.971881229
          0,           0,         145,     -0.8418479286,       2.112769638,       1.331808572,       4.967067908
          0,           0,         146,      -0.853222097,       2.092461466,       1.334166362,        4.95174278
          0,           0,         147,     -0.8326008414,       2.122479773,       1.339130256,       4.965672079
          0,           0,         148,     -0.8376065218,       2.114163578,       1.329822451,        4.95756445
          0,           0,         149,     -0.8211128681,       2.140603646,       1.345134879,       4.981708201
          0,           0,         150,     -0.8455079579,       2.106027016,       1.337366009,       4.960772465
          0,           0,         151,        -0.8421959,       2.115896407,       1.312264614,       4.960197553
          0,           0,         152,     -0.8479143109,       2.105489505,       1.319368432,       4.949513901
          0,           0,         153,     -0.8213271185,       2.154649335,       1.361836999,       4.992206633
          0,           0,         154,     -0.8505959901,       2.106631581,       1.323325694,       4.956966225
          0,           0,         155,     -0.8502235815,       2.103751624,       1.336750113,       4.955609367
          0,           0,         156,     -0.8698058382,       2.074674925,       1.319267709,       4.936213838
          0,           0,         157,     -0.8300950624,       2.130960414,       1.335223192,       4.979735746
          0,           0,         158,     -0.8481187508,       2.103303781,       1.337154682,       4.963278666
          0,           0,         159,     -0.8578456824,       2.083941209,       1.336142969,       4.949467655
          0,           0,         160,     -0.8645840416,       2.082352093,        1.31769414,       4.941916836
          0,           0,         161,     -0.8439523012,       2.103180382,       1.332308985,       4.956194004
          0,           0,         162,     -0.8755477306,       2.065717272,       1.325117778,       4.935243117
          0,           0,         163,      -0.877162627,        2.06337952,       1.321253356,       4.932423723
          0,           0,         164,     -0.8686380374,       2.077104674,       1.294569271,       4.932950758
          0,           0,         165,     -0.8528372965,       2.091698744,       1.311971746,       4.944453592
          0,           0,         166,     -0.8726670584,       2.074561975,       1.293920499,       4.933177689
          0,           0,         167,      -0.871991679,       2.072434315,       1.303651028,        4.93425553
          0,           0,         168,      -0.836190027,       2.114384553,       1.309609038,       4.964815022
          0,           0,         169,     -0.8274970982,       2.117131182,       1.323804342,       4.971067456
          0,           0,         170,     -0.8404470503,        2.11176042,       1.317019999,       4.954523958
          0,           0,         171,     -0.8379013208,       2.113981842,       1.320275471,       4.956046698
          0,           0,         172,     -0.8211913018,        2.12507485,       1.303140539,       4.973913619
          0,           0,         173,     -0.8050832579,       2.146945177,       1.338216539,       4.986088354
          0,           0,         174,     -0.8090484073,       2.143889817,        1.31935536,       4.987323997
          0,           0,         175,     -0.8087647468,       2.141519708,       1.323214346,       4.990628473
          0,           0,         176,      -0.817186453,       2.131401907,       1.330905613,       4.983539876
          0,           0,         177,     -0.8162226321,        2.13482055,        1.35566299,       4.977271061
          0,           0,         178,     -0.8383323691,       2.100151578,       1.367290875,       4.958342075
          0,           0,         179,     -0.8089903099,       2.150073086,       1.311218247,       4.981584968
          0,           0,         180,     -0.8088410276,       2.148534726,       1.318624139,       4.976442333
          0,           0,         181,     -0.8292345048,       2.128963277,       1.337399144,       4.966182933
          0,           0,         182,     -0.8176615018,       2.142416843,       1.344256637,       4.983091456
          0,           0,         183,      -0.822530447,        2.13726462,       1.324858983,       4.975656584
          0,           0,         184,      -0.809320561,       2.152935308,       1.322221416,       4.983159269
          0,           0,         185,     -0.8307193097,        2.12969243,       1.340411284,       4.965077707
          0,           0,         186,      -0.821109936,       2.139088978,       1.348763278,       4.978239406
          0,           0,         187,     -0.8326451152,       2.124415832,       1.327862552,       4.968672361
          0,           0,         188,     -0.8173845884,       2.140788315,       1.316530738,       4.976931735
          0,           0,         189,     -0.8357647496,       2.121800201,       1.314314763,       4.962438522
          0,           0,         190,     -0.8328489812,        2.12180883,         1.3183771,       4.966990534
          0,           0,         191,     -0.7946610912,        2.17323898,       1.323185698,       4.998319415
          0,           0,         192,     -0.8138395672,       2.149999705,       1.295410883,       4.976859288
          0,           0,         193,     -0.8114265163,       2.146362731,       1.332472744,       4.977972826
          0,           0,         194,     -0.8345189771,       2.113906353,        1.28603251,       4.965473826
          0,           0,         195,     -0.8400941067,       2.104430766,        1.33385417,       4.963123199
          0,           0,         196,     -0.8206402773,       2.132576554,       1.341929633,       4.974743535
          0,           0,         197,     -0.8235726275,       2.133608027,       1.321774695,       4.971821991
          0,           0,         198,     -0.8354628142,       2.115035896,       1.317127911,       4.964729134
          0,           0,         199,     -0.8341851237,       2.113057441,       1.316087634,        4.96570699
          0,           0,         200,     -0.8444749072,       2.099100494,       1.336774698,       4.959499645
          0,           0,         201,     -0.8332614204,       2.113208189,       1.337599157,       4.961319499
          0,           0,         202,     -0.8429473841,       2.114305745,       1.293277236,       4.954299405
          0,           0,         203,      -0.849701403,        2.09890228,       1.302502159,       4.952761433
          0,           0,         204,     -0.8418026547,       2.110002953,        1.31090201,       4.957468263
          0,           0,         205,     -0.8331483417,       2.125135827,       1.328316924,       4.961086532
          0,           0,         206,     -0.8298621554,       2.122445842,        1.31511198,        4.96371106
          0,           0,         207,     -0.8272707651,       2.123646336,       1.291744151,       4.973143406
          0,           0,         208,     -0.8564633705,       2.084469638,       1.306823905,       4.947476729
          0,           0,         209,     -0.8404383862,       2.107653813,       1.313198409,       4.962933419
          0,           0,         210,     -0.8255612907,       2.126801633,       1.321278974,       4.975008889
          0,           0,         211,     -0.8582890641,       2.085146456,       1.319602803,       4.943809557
          0,           0,         212,     -0.8526655799,       2.089209372,       1.326973339,       4.950440998
          0,           0,         213,     -0.8725410365,       2.065471924,       1.300267283,       4.934818969
          0,           0,         214,     -0.8420626922,       2.110188361,        1.31048657,       4.951774929
          0,           0,         215,     -0.8373561277,       2.119900855,       1.313778314,       4.961543236
          0,           0,         216,     -0.8389300165,         2.1128494,       1.326264554,       4.963987325
          0,           0,         217,     -0.8559002472,       2.089436986,       1.351630618,       4.954073442
          0,           0,         218,     -0.8553757239,       2.086834714,       1.337605771,       4.948386937
          0,           0,         219,     -0.8497805835,       2.100682924,       1.318683514,       4.951097326
          0,           0,         220,     -0.8459993227,       2.104681236,       1.310985918,       4.957237368
          0,           0,         221,     -0.8730676168,       2.068477821,       1.299859958,       4.931493417
          0,           0,         222,     -0.8624436425,       2.083780078,       1.304371154,         4.9351171
          0,           0,         223,     -0.8494715105,       2.093309617,       1.316947378,       4.948321474
          0,           0,         224,     -0.8661017152,       2.073174333,       1.310612662,       4.938055038
          0,           0,         225,     -0.8583222413,       2.079287347,       1.339575121,       4.949773268
          0,           0,         226,     -0.8732842235,       2.070718023,       1.279251204,       4.932902146
          0,           0,         227,     -0.8575837893,       2.091327953,       1.291810952,       4.939308921
          0,           0,         228,     -0.8545968762,       2.097892036,       1.305091073,       4.945951362
          0,           0,         229,     -0.8514286722,       2.099251155,       1.306326877,       4.952237853
          0,           0,         230,     -0.8403113355,        2.11806422,        1.30528685,       4.964039539
          0,           0,         231,     -0.8238951661,       2.139284591,        1.32316671,       4.970731877
          0,           0,         232,     -0.8206968155,       2.137611139,       1.333041778,        4.97592263
          0,           0,         233,     -0.8560146933,       2.086619754,       1.291615046,       4.951821891
          0,           0,         234,     -0.8641243531,       2.070051424,       1.319960601,       4.940611522
          0,           0,         235,     -0.8611569151,       2.075814383,       1.315957365,       4.941779678
          0,           0,         236,     -0.8511712094,       2.088886282,       1.320197502,       4.948787912
          0,           0,         237,     -0.8697518559,       2.069850912,       1.313362641,       4.934748307
          0,           0,         238,      -0.855385805,       2.089049907,       1.339076932,       4.953581885
          0,           0,         239,     -0.8678566103,       2.078091443,       1.286873154,        4.93744449
          0,           0,         240,     -0.8529014713,       2.094389201,        1.29684198,       4.945882211
          0,           0,         241,     -0.8566781834,       2.089192773,       1.304512204,       4.943463725
          0,           0,         242,     -0.8468262724,       2.090825468,       1.332237046,       4.957191715
          0,           0,         243,     -0.8488129196,        2.08812336,        1.33606567,       4.950957844
          0,           0,         244,     -0.8419273859,       2.096542265,       1.336287094,       4.952393291
          0,           0,         245,     -0.8377147976,       2.105667959,       1.358618088,       4.959971751
          0,           0,         246,     -0.8373380685,       2.104143254,       1.343529348,       4.962243956
          0,           0,         247,     -0.8446447875,       2.096589429,       1.345575099,        4.95263543
          0,           0,         248,     -0.8204681203,        2.12839324,       1.334847915,       4.965893181
          0,           0,         249,     -0.8312655623,       2.124154023,        1.27711614,       4.958698979
          0,           0,         250,     -0.8689236529,       2.070479701,       1.299783917,       4.936439134
          0,           0,         251,     -0.8693285696,       2.068455158,       1.296128205,       4.935689574
          0,           0,         252,      -0.859193861,       2.088494635,       1.299550483,       4.942393117
          0,           0,         253,      -0.841900405,       2.110266007,       1.303339645,       4.951254435
          0,           0,         254,      -0.872213024,       2.072471114,       1.290986035,       4.928317435
          0,           0,         255,     -0.8649622816,       2.077516671,       1.295589406,       4.938604135
          0,           0,         256,     -0.8625689397,       2.078671522,       1.336270389,       4.946433278
          0,           0,         257,     -0.8625343828,        2.07549553,        1.34065581,       4.941629657
          0,           0,         258,     -0.8375560314,       2.112388655,       1.333271428,       4.953358841
          0,           0,         259,      -0.829116255,       2.123813364,       1.318454607,       4.964743593
          0,           0,         260,     -0.8361425439,       2.113671528,       1.320501807,       4.954498226
          0,           0,         261,     -0.8366915373,       2.118674372,       1.331751537,       4.956600697
          0,           0,         262,     -0.8401727703,        2.10762879,       1.316005378,         4.9549995
          0,           0,         263,     -0.8493255462,       2.098150009,       1.328147341,       4.955436135
          0,           0,         264,     -0.8504896743,       2.090779168,       1.351392628,       4.957211138
          0,           0,         265,      -0.859804897,       2.088977093,        1.31131314,       4.945951713
          0,           0,         266,     -0.8267140016,       2.134314606,       1.326439621,       4.966579393
          0,           0,         267,     -0.8475613626,       2.109569457,       1.326781125,       4.952384598
          0,           0,         268,     -0.8399115977,       2.114637949,       1.337876113,       4.961564103
          0,           0,         269,     -0.8590288016,       2.090488833,       1.342750922,       4.949271121
          0,           0,         270,     -0.8513418787,       2.096929174,       1.349435797,       4.951158877
          0,           0,         271,     -0.8572562019,       2.090872518,       1.314323543,       4.945512368
          0,           0,         272,      -0.833520446,       2.122511066,       1.358036452,       4.964601561
          0,           0,         273,     -0.8619029252,       2.082226158,       1.321015312,        4.94322316
          0,           0,         274,     -0.8559004841,       2.091030816,        1.32834876,       4.947679598
          0,           0,         275,     -0.8686480218,       2.072336828,       1.305360563,       4.935691524
          0,           0,         276,     -0.8373259723,        2.11298691,       1.344653828,       4.961205425
          0,           0,         277,     -0.8574798987,       2.093397984,       1.327042637,       4.948367744
          0,           0,         278,     -0.8583742716,       2.089305578,       1.323012329,       4.948609401
          0,           0,         279,     -0.8509516688,       2.101524157,       1.311403957,       4.952514178
          0,           0,         280,     -0.8363723686,       2.118812786,       1.335161896,       4.960621384
          0,           0,         281,     -0.8526903238,       2.102526652,        1.31623899,        4.94895287
          0,           0,         282,     -0.8565402778,       2.094713253,       1.307742814,       4.947251763
          0,           0,         283,     -0.8663980509,       2.079745754,       1.285812596,       4.937234636
          0,           0,         284,     -0.8597623633,       2.086765903,       1.283335687,       4.939933985
          0,           0,         285,     -0.8379458529,       2.113158171,       1.323238437,       4.957456719
          0,           0,         286,     -0.7980245981,        2.16509413,       1.365205026,       4.989311955
          0,           0,         287,     -0.8132008559,       2.148734118,       1.363173146,       4.982300326
          0,           0,         288,     -0.8261750714,       2.128772918,       1.340473907,       4.971735602
          0,           0,         289,     -0.8310965085,       2.125072016,       1.316481393,       4.967910923
          0,           0,         290,     -0.8047097536,       2.158523869,       1.335885027,       4.985968093
          0,           0,         291,     -0.8504013226,       2.101166237,       1.309668038,       4.949422706
          0,           0,         292,     -0.8399101198,       2.111717468,       1.319801893,        4.95976463
          0,           0,         293,     -0.8365041558,       2.121520966,       1.326831691,       4.965633946
          0,           0,         294,     -0.8385503552,        2.11797678,       1.343506228,       4.957495713
          0,           0,         295,     -0.8641482585,       2.086619878,       1.310441003,       4.939955446
          0,           0,         296,     -0.8360222939,       2.114602535,       1.364445569,        4.97001721
          0,           0,         297,     -0.8531032129,       2.099363956,       1.311562529,       4.947172539
          0,           0,         298,     -0.8726422673,       2.068903395,       1.298780617,       4.929015095
          0,           0,         299,     -0.8574247705,       2.086108724,       1.311861282,       4.942676567
          0,           0,         300,     -0.8629677175,       2.074344601,       1.309927534,       4.940879602
          0,           0,         301,     -0.8799014728,       2.059010637,       1.280210029,       4.924863416
          0,           0,         302,     -0.8697267829,         2.0657346,       1.279736854,       4.927905343
          0,           0,         303,     -0.8667829413,       2.070711447,       1.305773738,       4.931406666
          0,           0,         304,     -0.8476045318,       2.097859665,       1.346630428,       4.954615451
          0,           0,         305,     -0.8232604805,       2.129183861,       1.371713937,       4.972486731
          0,           0,         306,     -0.8726592053,       2.070093416,        1.26797922,       4.928964291
          0,           0,         307,     -0.8664426409,       2.073738712,       1.288265081,       4.931841777
          0,           0,         308,     -0.8658406067,       2.083552075,        1.30445797,       4.934352041
          0,           0,         309,     -0.8728779715,       2.066266642,       1.296964297,       4.930540637
          0,           0,         310,      -0.863806742,       2.083139754,        1.29423831,        4.93644469
          0,           0,         311,     -0.8116777752,       2.152406626,       1.329494004,       4.977580084
          0,           0,         312,     -0.8484794368,       2.098131641,       1.330923239,       4.950606207
          0,           0,         313,     -0.8497017893,       2.086513416,       1.349209723,       4.950646357
          0,           0,         314,     -0.8576890471,       2.075574367,        1.33005329,       4.941058737
          0,           0,         315,     -0.8404148999,        2.09859483,       1.349488671,       4.952271009
          0,           0,         316,     -0.8492095233,       2.102426992,       1.306021629,       4.946690309
          0,           0,         317,     -0.8526653609,       2.091212227,       1.337854227,       4.949734764
          0,           0,         318,     -0.8693935187,       2.074108783,       1.310883568,       4.932927285
          0,           0,         319,      -0.841166912,       2.116278707,       1.323067847,       4.951740761
          0,           0,         320,     -0.8484356816,       2.092939741,       1.322439305,       4.945940156
          0,           0,         321,     -0.8426138307,       2.105525938,       1.330028435,       4.954399306
          0,           0,         322,     -0.8448974198,       2.100628852,       1.325236993,       4.953920475
          0,           0,         323,     -0.8747639784,       2.063085875,       1.273518322,       4.928299523
          0,           0,         324,     -0.8398328357,       2.111011643,       1.323364096,       4.955135113
          0,           0,         325,     -0.8588085561,        2.09308121,       1.309615569,       4.942207499
          0,           0,         326,     -0.8671488216,       2.075325561,       1.303950561,       4.934734179
          0,           0,         327,     -0.8546389418,       2.092904804,        1.30238846,        4.94154215
          0,           0,         328,     -0.8507596188,       2.096237853,       1.314455609,       4.942723584
          0,           0,         329,      -0.819637704,       2.141036425,        1.38021646,       4.968485098
          0,           0,         330,     -0.8092320771,       2.154444415,       1.398312754,       4.982752148
          0,           0,         331,     -0.8500481473,       2.096748208,       1.337718719,       4.950202512
          0,           0,         332,     -0.8480636719,       2.100600073,       1.313958302,       4.951788038
          0,           0,         333,     -0.8550778069,       2.084826106,       1.319757719,       4.941684527
          0,           0,         334,     -0.8442225909,       2.110898822,       1.333243371,       4.954024566
          0,           0,         335,     -0.8493364417,       2.099394834,       1.322900114,       4.950671139
          0,           0,         336,     -0.8701347955,       2.072690768,       1.292675757,       4.931737132
          0,           0,         337,      -0.856171926,       2.086574195,        1.30443028,       4.939629018
          0,           0,         338,     -0.8639367054,       2.085624412,       1.308060698,       4.938154981
          0,           0,         339,     -0.8696215318,       2.071966267,       1.296254443,       4.933736433
          0,           0,         340,     -0.8682123512,       2.075364707,       1.287904647,       4.931903489
          0,           0,         341,      -0.844159183,       2.105273143,       1.297038766,       4.947131136
          0,           0,         342,      -0.834141071,       2.120220665,       1.331966769,       4.959856108
          0,           0,         343,     -0.8401900318,       2.112331654,       1.335817121,       4.961694286
          0,           0,         344,     -0.8471098738,       2.101192976,       1.329817044,       4.953363039
          0,           0,         345,     -0.8108206678,       2.150891345,       1.332021817,       4.982995418
          0,           0,         346,     -0.8010519632,       2.161282607,       1.363978599,       4.991124323
          0,           0,         347,     -0.8351619977,       2.121912387,       1.343670455,       4.964114729
          0,           0,         348,     -0.8396458026,        2.11220098,       1.326407462,       4.960557529
          0,           0,         349,     -0.8222928114,        2.14060158,       1.322556016,        4.97534237
          0,           0,         350,     -0.7709265086,       2.197655856,       1.353253474,       5.013274205
          0,           0,         351,     -0.8135656574,       2.148350016,       1.340933972,       4.980847297
          0,           0,         352,     -0.8131879767,       2.142025114,       1.340139143,       4.981707745
          0,           0,         353,     -0.8115026395,       2.150031497,       1.314947342,       4.981911268
